Date,Open,High,Low,Close,Adj Close,Volume
2017-06-23,85.989998,88.120003,85.660004,87.879997,82.254356,1079300
2017-06-26,87.949997,89.910004,87.949997,88.209999,82.563240,1222600
2017-06-27,88.160004,88.730003,87.660004,88.660004,82.984444,817300
2017-06-28,89.059998,89.860001,88.139999,88.230003,82.581955,591200
2017-06-29,88.419998,89.449997,87.699997,88.510002,82.844032,607600
2017-06-30,89.070000,89.879997,88.139999,88.949997,83.255867,1046700
2017-07-03,89.050003,90.089996,88.650002,89.860001,84.107628,278500
2017-07-05,89.660004,89.660004,88.440002,88.889999,83.199715,532700
2017-07-06,88.489998,89.070000,86.830002,86.940002,81.374542,509200
2017-07-07,87.089996,88.150002,86.660004,87.839996,82.216919,400700
2017-07-10,87.860001,88.050003,85.650002,86.169998,80.653839,759400
2017-07-11,86.080002,86.080002,84.959999,85.309998,79.848877,739600
2017-07-12,85.720001,86.540001,85.470001,86.110001,80.597679,577400
2017-07-13,86.529999,87.430000,86.239998,86.309998,80.784874,554900
2017-07-14,86.389999,86.830002,85.820000,85.889999,80.391754,310200
2017-07-17,86.239998,87.660004,85.470001,86.180000,80.663200,653700
2017-07-18,85.879997,86.519997,85.260002,85.489998,80.017372,459800
2017-07-19,85.620003,86.570000,85.459999,86.269997,80.747429,498300
2017-07-20,86.620003,87.709999,86.589996,87.169998,81.589806,426300
2017-07-21,87.169998,90.989998,87.169998,88.650002,82.975067,659300
2017-07-24,87.870003,88.529999,86.860001,87.849998,82.226280,1195600
2017-07-25,87.889999,89.940002,87.320000,87.930000,82.301170,1100400
2017-07-26,87.949997,88.879997,87.080002,88.639999,82.965721,1021900
2017-07-27,88.370003,88.370003,84.849998,87.279999,81.692780,1463500
2017-07-28,87.300003,87.300003,85.470001,86.269997,80.747429,733600
2017-07-31,86.430000,86.820000,85.309998,86.730003,81.177994,655900
2017-08-01,86.779999,88.900002,86.419998,88.419998,82.759796,716100
2017-08-02,88.500000,89.620003,88.029999,89.150002,83.443069,761100
2017-08-03,89.449997,90.599998,89.080002,89.669998,83.929771,561400
2017-08-04,89.800003,91.639999,89.800003,91.099998,85.268234,604000
2017-08-07,91.430000,91.430000,90.500000,90.910004,85.090408,432900
2017-08-08,91.910004,92.459999,90.949997,91.150002,85.315033,687000
2017-08-09,89.879997,91.370003,89.860001,90.430000,84.641129,431500
2017-08-10,89.750000,91.239998,87.269997,87.309998,81.720848,593600
2017-08-11,86.730003,87.660004,86.389999,86.809998,81.252853,427400
2017-08-14,87.589996,87.860001,86.809998,86.860001,81.299660,384500
2017-08-15,86.620003,86.620003,84.269997,85.739998,80.251350,466400
2017-08-16,86.190002,86.820000,85.620003,85.709999,80.223274,388800
2017-08-17,85.330002,86.599998,84.760002,85.199997,79.745926,431500
